"NIT","RAZÓN SOCIAL","SUPERVISOR","REGIÓN","DEPARTAMENTO DOMICILIO","CIUDAD DOMICILIO","CIIU","MACROSECTOR","INGRESOS OPERACIONALES","GANANCIA (PÉRDIDA)","TOTAL ACTIVOS","TOTAL PASIVOS","TOTAL PATRIMONIO","Año de Corte"
"830,057,706","BRIDGESTONE DE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,530","COMERCIO","$0.15","$0.00","$0.10","$0.10","$0.01","2,021"
"900,397,763","SOCIEDAD CLINICA IBEROAMERICA S.A.S.","SUPERSALUD","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","8,610","SERVICIOS","$0.15","$0.01","$0.11","$0.06","$0.05","2,021"
"860,034,812","PELICULAS EXTRUIDAS S.A.S. PELEX S AS","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","2,221","MANUFACTURA","$0.15","$0.00","$0.11","$0.06","$0.04","2,021"
"860,000,762","LADRILLERA SANTAFE S.A. PUDIENDO UTILIZAR LAS DENOMINACIONES SANTAFE Y SANT","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","2,392","MANUFACTURA","$0.15","-$0.07","$0.51","$0.24","$0.27","2,021"
"890,907,245","ARANGO HERMANOS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","SANTA ROSA DE OSOS","1,090","MANUFACTURA","$0.15","-$0.00","$0.09","$0.04","$0.06","2,021"
"821,000,169","NUTRIUM S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","1,020","MANUFACTURA","$0.15","$0.01","$0.23","$0.05","$0.18","2,021"
"900,007,650","PPG INDUSTRIES COLOMBIA LIMITADA.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","2,022","MANUFACTURA","$0.15","$0.02","$0.13","$0.03","$0.09","2,021"
"890,916,269","ESPUMAS PLASTICAS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","3,120","MANUFACTURA","$0.15","$0.02","$0.19","$0.03","$0.16","2,021"
"890,923,937","PRODUCTORA DE SOFTWARE S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","6,201","SERVICIOS","$0.15","$0.02","$0.08","$0.03","$0.05","2,021"
"890,300,234","ASHE S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","YUMBO","4,669","COMERCIO","$0.15","$0.01","$0.09","$0.07","$0.02","2,021"
"900,450,226","ALKHORAYEF PETROLEUM COLOMBIA","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","910","MINERO","$0.15","$0.01","$0.14","$0.09","$0.05","2,021"
"890,101,880","COMPAÑÍA DE INVERSIONES OLÍMPICA S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","6,613","SERVICIOS","$0.15","$0.15","$1.96","$0.02","$1.94","2,021"
"900,106,364","TELECENTER PANAMERICANA LIMITADA.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,220","SERVICIOS","$0.15","$0.00","$0.09","$0.04","$0.04","2,021"
"900,207,065","IBEROMODA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","CHIA","4,771","COMERCIO","$0.15","$0.01","$0.11","$0.09","$0.02","2,021"
"830,031,824","OCTANO DE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","MADRID","4,661","COMERCIO","$0.15","$0.00","$0.03","$0.01","$0.02","2,021"
"830,001,007","UNIDAD MEDICA Y DE DIAGNOSTICO S.A.","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,621","SERVICIOS","$0.15","$0.02","$0.04","$0.02","$0.02","2,021"
"860,013,809","PRODENVASES S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","3,290","MANUFACTURA","$0.15","$0.02","$0.15","$0.11","$0.04","2,021"
"815,000,997","ALMOTORES S.A.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","4,511","COMERCIO","$0.15","$0.00","$0.06","$0.04","$0.02","2,021"
"860,014,404","TAPON CORONA DE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","MOSQUERA","2,229","MANUFACTURA","$0.15","$0.01","$0.17","$0.07","$0.10","2,021"
"813,011,577","CLINICA UROS S.A.","SUPERSALUD","OTROS","HUILA","NEIVA","8,610","SERVICIOS","$0.15","$0.01","$0.35","$0.22","$0.14","2,021"
"860,074,358","LABORATORIOS BUSSIE S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","2,100","MANUFACTURA","$0.15","$0.02","$0.16","$0.07","$0.09","2,021"
"890,209,698","CLINICA CHICAMOCHA S.A.","SUPERSALUD","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","8,610","SERVICIOS","$0.15","-$0.01","$0.17","$0.12","$0.05","2,021"
"805,022,296","NCS S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","1,410","MANUFACTURA","$0.15","$0.01","$0.11","$0.06","$0.05","2,021"
"815,002,936","CRISTAR S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ENVIGADO","2,310","MANUFACTURA","$0.15","$0.02","$0.09","$0.02","$0.07","2,021"
"800,011,002","TECNAS S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","1,089","MANUFACTURA","$0.15","$0.01","$0.12","$0.07","$0.05","2,021"
"900,111,343","CICSA COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,110","SERVICIOS","$0.15","$0.01","$0.09","$0.05","$0.04","2,021"
"860,000,846","KPMG S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,920","SERVICIOS","$0.15","$0.01","$0.07","$0.05","$0.02","2,021"
"900,453,688","RECAUDO BOGOTA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,921","SERVICIOS","$0.15","$0.00","$0.36","$0.33","$0.03","2,021"
"900,196,347","EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA","SUPERSALUD","COSTA ATLÁNTICA","BOLIVAR","MAGANGUE","8,610","SERVICIOS","$0.15","$0.00","$0.13","$0.09","$0.03","2,021"
"800,204,226","PIC COLOMBIA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ENVIGADO","144","AGROPECUARIO","$0.15","$0.03","$0.10","$0.03","$0.07","2,021"
"900,226,838","NOUVELLE COLOMBIA E.U. NOUVELLE COLOMBIA E.U.  NOUVELLE COLOMBIA E.U. NOUVELLE COLOMBIA E.U.","SUPERSOCIEDADES","COSTA ATLÁNTICA","BOLIVAR","CARTAGENA","2,229","SERVICIOS","$0.15","$0.06","$0.22","$0.10","$0.12","2,021"
"890,905,177","ESE HOSPITAL LA MARIA","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,610","SERVICIOS","$0.15","$0.00","$0.25","$0.03","$0.21","2,021"
"900,817,436","INTEGRA TRADING S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,620","COMERCIO","$0.15","$0.00","$0.03","$0.02","$0.01","2,021"
"890,900,267","PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","GUARNE","3,250","MANUFACTURA","$0.15","$0.02","$0.13","$0.08","$0.06","2,021"
"860,090,222","TOXEMENT S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","TOCANCIPA","2,029","MANUFACTURA","$0.15","$0.01","$0.14","$0.03","$0.11","2,021"
"900,025,010","INVERSIONES PRIMERA LIMITADA.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,752","COMERCIO","$0.15","$0.01","$0.08","$0.04","$0.04","2,021"
"901,135,466","STUTTGART S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,511","COMERCIO","$0.15","$0.00","$0.03","$0.02","$0.01","2,021"
"860,025,461","COMPAÑÍA COMERCIAL E INDUSTRIAL LA SABANA AVESCO S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","CHIA","5,611","SERVICIOS","$0.15","$0.01","$0.07","$0.07","$0.01","2,021"
"901,145,411","CHIPER S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,791","COMERCIO","$0.15","-$0.03","$0.03","$0.03","$0.00","2,021"
"900,146,028","INPESCAR S.A.","SUPERSOCIEDADES","COSTA ATLÁNTICA","SAN ANDRES Y PROVIDENCIA","SAN ANDRES","4,631","COMERCIO","$0.15","$0.00","$0.04","$0.01","$0.03","2,021"
"804,004,553","MAYORAUTOS S.A.S.","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","4,511","COMERCIO","$0.15","$0.01","$0.05","$0.03","$0.02","2,021"
"900,962,785","COMERCIAL AVANADE S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","4,731","COMERCIO","$0.15","$0.01","$0.11","$0.03","$0.08","2,021"
"860,006,745","CONGREGACION DE LAS HERMANAS DE LA CARIDAD DOMINICAS DE LA PRESENTACION DE LA SANTISIMA VIRGEN","SUPERSALUD","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,621","SERVICIOS","$0.15","$0.01","$0.11","$0.06","$0.05","2,021"
"800,185,039","HONOR SERVICIOS DE SEGURIDAD LIMITADA.","SUPERVIGILANCIA","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,010","SERVICIOS","$0.15","$0.00","$0.06","$0.03","$0.03","2,021"
"900,261,768","ADISTEC COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,651","COMERCIO","$0.15","$0.00","$0.07","$0.07","$0.01","2,021"
"890,312,765","MORELCO S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,290","CONSTRUCCIÓN","$0.15","-$0.00","$0.17","$0.07","$0.10","2,021"
"800,007,193","SAPUGA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","126","AGROPECUARIO","$0.15","$0.02","$0.14","$0.04","$0.10","2,021"
"900,012,728","PALMACEITE S.A.","SUPERSOCIEDADES","COSTA ATLÁNTICA","MAGDALENA","SANTA MARTA","1,031","MANUFACTURA","$0.15","$0.00","$0.07","$0.04","$0.04","2,021"
"800,022,450","CENTRAL DE HIERROS LIMITADA.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","4,663","COMERCIO","$0.15","$0.01","$0.13","$0.08","$0.06","2,021"
"830,035,904","HAVAS MEDIA COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","7,310","SERVICIOS","$0.15","-$0.00","$0.18","$0.14","$0.04","2,021"
"900,579,930","INDULACTEOS DE COLOMBIA S.A.S.","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","1,040","MANUFACTURA","$0.15","$0.00","$0.05","$0.02","$0.03","2,021"
"860,075,684","MOTO MART S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","CHIA","4,653","COMERCIO","$0.15","$0.01","$0.16","$0.09","$0.07","2,021"
"900,128,566","NTT DATA COLOMBIA S. A. S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,202","SERVICIOS","$0.14","$0.00","$0.10","$0.10","$0.00","2,021"
"830,123,806","PINT PHARMA COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,645","COMERCIO","$0.14","-$0.00","$0.09","$0.10","-$0.01","2,021"
"860,090,566","CLINICA DEL OCCIDENTE S.A.","SUPERSALUD","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,610","SERVICIOS","$0.14","$0.01","$0.15","$0.06","$0.10","2,021"
"830,508,017","FULLCARGA COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,190","SERVICIOS","$0.14","-$0.01","$0.01","$0.01","$0.00","2,021"
"802,000,849","JANNA MOTORS S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","4,511","COMERCIO","$0.14","$0.00","$0.11","$0.06","$0.06","2,021"
"900,330,752","FUNDACION FOSUNAB","SUPERSALUD","CENTRO - ORIENTE","SANTANDER","FLORIDABLANCA","8,621","SERVICIOS","$0.14","$0.01","$0.27","$0.26","$0.01","2,021"
"891,400,754","C Y P DEL R S.A.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","DOSQUEBRADAS","1,709","MANUFACTURA","$0.14","$0.00","$0.15","$0.09","$0.06","2,021"
"830,011,743","EL ARROZAL Y COMPAÑIA SCA","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,741","COMERCIO","$0.14","$0.00","$0.14","$0.06","$0.08","2,021"
"830,085,844","WOOD ENGINEERING AND CONSULTANCY COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","7,112","SERVICIOS","$0.14","$0.01","$0.08","$0.04","$0.04","2,021"
"860,025,845","SOCIEDAD DE COMERCIALIZACION INTERNACIONAL JARDINES DE LOS ANDES S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","MADRID","125","AGROPECUARIO","$0.14","$0.00","$0.10","$0.10","$0.00","2,021"
"900,123,436","SOCIEDAD INTEGRAL DE ESPECIALISTAS EN SALUD S.A.S.","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,621","SERVICIOS","$0.14","$0.01","$0.09","$0.04","$0.04","2,021"
"901,323,826","NORTHLAND POWER COLOMBIA DISTRIBUTION ONE S.A.S.NORTHLAND POWER COLOMBIA DISTRIBUTION ONE S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","7,010","SERVICIOS","$0.14","$0.12","$2.73","$0.34","$2.40","2,021"
"860,008,890","ERNST & YOUNG AUDIT S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,920","SERVICIOS","$0.14","$0.02","$0.08","$0.04","$0.03","2,021"
"817,000,823","FRIOMIX DEL CAUCA S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","CAUCA","CALOTO","2,819","MANUFACTURA","$0.14","$0.00","$0.18","$0.06","$0.11","2,021"
"900,665,499","HICO FISH S.AS","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,723","COMERCIO","$0.14","$0.01","$0.07","$0.04","$0.03","2,021"
"890,707,192","SUCAMPO-SULLANTA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","COTA","4,664","COMERCIO","$0.14","$0.00","$0.11","$0.08","$0.03","2,021"
"830,076,125","GRUNENTHAL COLOMBIANA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,645","COMERCIO","$0.14","$0.04","$0.10","$0.03","$0.07","2,021"
"900,557,347","CONTINENTAL TIRE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","FUNZA","4,530","COMERCIO","$0.14","$0.01","$0.07","$0.05","$0.02","2,021"
"800,175,457","PANAMERICANA FORMAS E IMPRESOS S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","1,811","MANUFACTURA","$0.14","$0.01","$0.31","$0.07","$0.24","2,021"
"800,077,828","FACTORES Y MERCADEO S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,664","COMERCIO","$0.14","$0.01","$0.13","$0.07","$0.06","2,021"
"900,129,967","NEW GRANADA ENERGY  CORPORATION SUCURSAL COLOMBIANA","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","610","MINERO","$0.14","-$0.10","$0.95","$0.12","$0.84","2,021"
"900,583,745","HOLCREST S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","6,202","SERVICIOS","$0.14","$0.00","$0.04","$0.04","$0.01","2,021"
"901,211,275","OLEO INVERSIONES S.A.S. -ZOMAC","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CASANARE","MANI","1,031","MANUFACTURA","$0.14","$0.01","$0.03","$0.02","$0.01","2,021"
"900,042,474","TELCOS INGENIERIA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,321","CONSTRUCCIÓN","$0.14","$0.00","$0.06","$0.05","$0.01","2,021"
"830,110,347","C.I. CHEVRON EXPORT S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,774","COMERCIO","$0.14","$0.01","$0.05","$0.00","$0.05","2,021"
"800,218,155","COUNTRY MOTORS S.A.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","4,511","COMERCIO","$0.14","$0.00","$0.07","$0.03","$0.04","2,021"
"900,314,952","EMPAQUETADOS EL TRECE S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","4,631","COMERCIO","$0.14","$0.00","$0.05","$0.04","$0.01","2,021"
"900,516,574","FINSOCIAL S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","6,494","SERVICIOS","$0.14","$0.01","$0.41","$0.35","$0.06","2,021"
"800,159,629","CONCENTRADOS ESPARTACO S.A.","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","GIRON","1,090","MANUFACTURA","$0.14","$0.00","$0.04","$0.02","$0.02","2,021"
"830,501,618","FLORES ISABELITA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,620","COMERCIO","$0.14","$0.01","$0.05","$0.03","$0.02","2,021"
"890,300,327","BRILLADORA EL DIAMANTE S.A.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","8,121","SERVICIOS","$0.14","$0.00","$0.04","$0.02","$0.02","2,021"
"830,137,461","BELLA PIEL S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,773","COMERCIO","$0.14","$0.01","$0.06","$0.03","$0.03","2,021"
"800,044,402","INVERSIONES MEDICAS DE ANTIOQUIA S.A. CLINICA LAS VEGAS","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,610","SERVICIOS","$0.14","$0.01","$0.16","$0.11","$0.05","2,021"
"830,095,262","QMAX SOLUTIONS COLOMBIA","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","910","MINERO","$0.14","$0.00","$0.11","$0.05","$0.06","2,021"
"900,744,272","HY CITE ENTERPRISES COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,644","COMERCIO","$0.14","$0.01","$0.22","$0.12","$0.10","2,021"
"811,033,557","MISION EMPRESARIAL S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","7,820","SERVICIOS","$0.14","$0.00","$0.02","$0.01","$0.01","2,021"
"816,003,186","COMERCIALIZADORA HOMAZ S.A.S.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","PEREIRA","4,511","COMERCIO","$0.14","$0.00","$0.08","$0.03","$0.05","2,021"
"900,303,957","INDUSTRIA NUTRICIONAL AVICOLA S.A.S.","SUPERSOCIEDADES","OTROS","META","VILLAVICENCIO","4,631","COMERCIO","$0.14","$0.00","$0.02","$0.02","$0.01","2,021"
"800,174,659","ENTREPALMAS S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","1,031","MANUFACTURA","$0.14","$0.01","$0.05","$0.03","$0.02","2,021"
"800,144,934","VISION Y MARKETING S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","7,310","SERVICIOS","$0.14","$0.00","$0.04","$0.03","$0.01","2,021"
"890,902,922","UNIVERSIDAD PONTIFICIA BOLIVARIANA","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,530","SERVICIOS","$0.14","$0.00","$0.11","$0.02","$0.10","2,021"
"817,003,166","CLÍNICA LA ESTANCIA S. A.","SUPERSALUD","COSTA PACÍFICA","CAUCA","POPAYAN","8,610","SERVICIOS","$0.14","$0.00","$0.15","$0.09","$0.06","2,021"
"800,156,889","DISTRIBUIDORA KIRAMAR S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","BELLO","4,644","COMERCIO","$0.14","$0.01","$0.06","$0.03","$0.03","2,021"
"890,902,168","LABORATORIOS ECAR S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","2,100","MANUFACTURA","$0.14","$0.02","$0.17","$0.08","$0.09","2,021"
"830,035,650","REDES HUMANAS S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","9,609","SERVICIOS","$0.14","$0.00","$0.05","$0.03","$0.02","2,021"
"800,090,890","NUTRIMENTI DE COLOMBIA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","1,020","MANUFACTURA","$0.14","$0.01","$0.22","$0.18","$0.03","2,021"
"800,184,925","ELECTROLUX S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,644","COMERCIO","$0.14","$0.00","$0.10","$0.09","$0.02","2,021"
"900,213,856","COLREPFIN LIMITADA.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,619","SERVICIOS","$0.14","$0.01","$0.07","$0.03","$0.05","2,021"
"860,000,531","CUSEZAR S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,111","CONSTRUCCIÓN","$0.14","$0.01","$0.62","$0.36","$0.26","2,021"
"901,108,023","EXPRESS LUCK COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","GACHANCIPA","2,640","MANUFACTURA","$0.14","-$0.05","$0.08","$0.13","-$0.05","2,021"
"800,047,781","ENECON S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","4,321","CONSTRUCCIÓN","$0.14","$0.00","$0.06","$0.03","$0.03","2,021"
"805,030,765","MEDICAMENTOS ESPECIALIZADOS S.A.S.","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,773","COMERCIO","$0.14","$0.00","$0.12","$0.08","$0.04","2,021"
"900,291,186","INDUTRADE COLOMBIA SOCIEDAD DE COMERCIALIZACION INTERNACIONAL S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","PUERTO COLOMBIA","4,669","COMERCIO","$0.14","$0.00","$0.04","$0.03","$0.00","2,021"
"900,083,408","DISTRIBUCIONES AGRALBA S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","4,664","COMERCIO","$0.14","$0.00","$0.06","$0.05","$0.01","2,021"
"890,930,060","AGRICOLA SANTAMARIA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","122","AGROPECUARIO","$0.14","$0.01","$0.33","$0.10","$0.23","2,021"
"802,022,622","C.I. FRONTIER NEXT S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARANOA","510","MINERO","$0.14","$0.01","$0.06","$0.04","$0.02","2,021"
"900,304,940","TOUR VACATION HOTELES AZUL S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","5,511","SERVICIOS","$0.14","$0.01","$0.50","$0.33","$0.17","2,021"
"892,200,015","CCF DE SUCRE","SUPERSALUD","COSTA ATLÁNTICA","SUCRE","SINCELEJO","8,699","SERVICIOS","$0.14","-$0.02","$0.02","$0.06","-$0.04","2,021"
"900,572,445","CIFIN S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,311","SERVICIOS","$0.14","$0.01","$0.13","$0.04","$0.08","2,021"
"901,003,327","AMAZON WEB SERVICES COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,209","SERVICIOS","$0.14","$0.01","$0.10","$0.04","$0.06","2,021"
"900,631,450","DESARROLLADORA CC FONTANAR S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,810","SERVICIOS","$0.14","$0.08","$0.70","$0.27","$0.43","2,021"
"830,055,643","CINEMARK COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","5,914","SERVICIOS","$0.14","-$0.00","$0.26","$0.22","$0.04","2,021"
"900,603,041","COMERCIALIZADORA MONTES DE COLOMBIA S.A.S.","SUPERSOCIEDADES","CENTRO - ORIENTE","NORTE DE SANTANDER","CUCUTA","4,711","COMERCIO","$0.14","$0.01","$0.06","$0.04","$0.02","2,021"
"860,508,470","PREFLEX S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","2,029","MANUFACTURA","$0.14","$0.01","$0.12","$0.07","$0.04","2,021"
